epoch,train_loss,mse_loss,lr,w_mse,w_pde1,w_pde2,w_sym,loss_mse,loss_pde1,loss_pde2,loss_sym
138,0.002637043453917916,0.0026311086335529883,0.01,1.0,0.05,0.05,0.05,0.0026311086335529883,3.243757152328423e-05,7.063060426541294e-05,0.00011869640487323825
139,0.0026463971640926804,0.0026397635073711475,0.01,1.0,0.05,0.05,0.05,0.0026397635073711475,3.259116638218984e-05,7.160912985758235e-05,0.0001326731318840757
140,0.002569493336280478,0.002563743603726228,0.01,1.0,0.05,0.05,0.05,0.002563743603726228,3.202031148248352e-05,7.042723154881969e-05,0.00011499464938727519
141,0.002459560455705893,0.0024531447018186253,0.01,1.0,0.05,0.05,0.05,0.0024531447018186253,3.162725831013328e-05,6.63533069503804e-05,0.00012831507483497263
142,0.0025041356657614718,0.0024971907803167897,0.01,1.0,0.05,0.05,0.05,0.0024971907803167897,3.197195922742442e-05,6.993500307241144e-05,0.000138897706347052
143,0.0024706287813084297,0.0024642092331002155,0.01,1.0,0.05,0.05,0.05,0.0024642092331002155,3.195966952868427e-05,6.853442852540562e-05,0.00012839096210276086
144,0.002518621617430957,0.0025117857692142326,0.01,1.0,0.05,0.05,0.05,0.0025117857692142326,3.161080106413768e-05,6.886715564178303e-05,0.00013671696263675888
145,0.0025656285278576737,0.002558559970930219,0.01,1.0,0.05,0.05,0.05,0.002558559970930219,3.108627715846524e-05,6.961586865751693e-05,0.00014137113515365248
146,0.0025411870745908043,0.0025345852908988794,0.01,1.0,0.05,0.05,0.05,0.0025345852908988794,3.2012259543989786e-05,7.073242741171271e-05,0.00013203567165570956
147,0.0025002174015753553,0.002492928799862663,0.01,1.0,0.05,0.05,0.05,0.002492928799862663,3.179227072299303e-05,6.993234807547802e-05,0.0001457720320710602
148,0.00247033101377383,0.0024631877740224203,0.01,1.0,0.05,0.05,0.05,0.0024631877740224203,3.189253038726747e-05,6.909482278085003e-05,0.00014286479320920384
149,0.0025449762206335436,0.002538296130175392,0.01,1.0,0.05,0.05,0.05,0.002538296130175392,3.209866627003066e-05,7.04860545132154e-05,0.0001336018069802473
150,0.002611400339037573,0.002605356586476167,0.01,1.0,0.05,0.05,0.05,0.002605356586476167,3.21707607023806e-05,7.180362057018404e-05,0.00012087505019735545
151,0.0025093941924751563,0.0025023437260339658,0.01,1.0,0.05,0.05,0.05,0.0025023437260339658,3.068680744036101e-05,7.03239653375931e-05,0.00014100932603469118
152,0.0025355655163366462,0.0025293457011381784,0.01,1.0,0.05,0.05,0.05,0.0025293457011381784,3.090557826605315e-05,6.854931610481193e-05,0.0001243963027566982
153,0.002551597735115744,0.002545288934682806,0.01,1.0,0.05,0.05,0.05,0.002545288934682806,3.188926699901155e-05,6.94584785378538e-05,0.00012617600683976585
154,0.0024909679187051855,0.00248436596399794,0.01,1.0,0.05,0.05,0.05,0.00248436596399794,3.161956325736052e-05,6.87174857982124e-05,0.00013203909135578822
155,0.002501624746764719,0.0024946120101958513,0.01,1.0,0.05,0.05,0.05,0.0024946120101958513,3.185113261376197e-05,6.81005481358928e-05,0.00014025472725431125
156,0.0025209904239090974,0.0025148501619696615,0.01,1.0,0.05,0.05,0.05,0.0025148501619696615,3.141387060168199e-05,6.94554420382095e-05,0.00012280523757605502
157,0.0025179097227010063,0.002510307418803374,0.01,1.0,0.05,0.05,0.05,0.002510307418803374,3.153211400785949e-05,6.894672430159213e-05,0.00015204607625491918
158,0.0025317483674522617,0.002525805945818623,0.01,1.0,0.05,0.05,0.05,0.002525805945818623,3.2007821816174933e-05,6.862193452737605e-05,0.00011884843067188437
