t,Ud,Uq,Psi_d,Psi_q,Id,Iq
0.1206,-129.6,0.0,0.34688505729869934,0.0,0.3584601818984068,0.0
0.1207,-129.6,0.0,0.33352236707964733,0.0,0.3415578582848165,0.0
0.1208,-129.6,0.0,0.3201764422242534,0.0,0.3258473606151397,0.0
0.12090000000000001,-129.6,0.0,0.30684535996126416,0.0,0.31268530751015927,0.0
0.12100000000000001,-129.6,0.0,0.2935261847595242,0.0,0.3026851514051115,0.0
0.1211,-129.6,0.0,0.28022472000179216,0.0,0.2782340688100952,0.0
0.1212,-129.6,0.0,0.26694768023249804,0.0,0.2551724461029526,0.0
0.1213,-129.6,0.0,0.2536838097805733,0.0,0.2526164560609991,0.0
0.12140000000000001,-129.6,0.0,0.24042886972036528,0.0,0.23780060287986363,0.0
0.12150000000000001,-129.6,0.0,0.22719419660485418,0.0,0.2131921847574625,0.0
0.1216,-129.6,0.0,0.2139746241466855,0.0,0.20842605132162684,0.0
0.1217,-129.6,0.0,0.20076089331670066,0.0,0.20182875835949785,0.0
0.1218,-129.6,0.0,0.18756190153680533,0.0,0.17975491622093814,0.0
0.12190000000000001,-129.6,0.0,0.17438263069480966,0.0,0.16346660670105484,0.0
0.12200000000000001,-129.6,0.0,0.16121409153254643,0.0,0.15887911774021088,0.0
0.1221,-129.6,0.0,0.14805100939092825,0.0,0.15285133806353401,0.0
0.1222,-129.6,0.0,0.134901000371562,0.0,0.13344862852975753,0.0
0.1223,-129.6,0.0,0.12177360449174943,0.0,0.10886313154699057,0.0
0.12240000000000001,-129.6,0.0,0.10866899478070047,0.0,0.0891238369670586,0.0
0.12250000000000001,-129.6,0.0,0.09558401334657671,0.0,0.07068122863605615,0.0
0.1226,-129.6,0.0,0.08251289435623849,0.0,0.062157920155051845,0.0
0.1227,-129.6,0.0,0.0694462132531124,0.0,0.06204842916471972,0.0
0.1228,-129.6,0.0,0.056386192412098454,0.0,0.04920204622395236,0.0
0.12290000000000001,-129.6,0.0,0.04334319091919501,0.0,0.02894154466136875,0.0
0.12300000000000001,-129.6,0.0,0.030317769099974363,0.0,0.015005188480380394,0.0
0.1231,-129.6,0.0,0.01730416251762246,0.0,0.005957956814549365,0.0
0.1232,-129.6,0.0,0.004299168373294943,0.0,-0.0017481553677164263,0.0
0.1233,-129.6,0.0,-0.00869585964876034,0.0,-0.013428641125105369,0.0
0.12340000000000001,-129.6,0.0,-0.021676079117680762,0.0,-0.030554491257588696,0.0
0.12350000000000001,-129.6,0.0,-0.03463847719325255,0.0,-0.04809570401444303,0.0
0.1236,-129.6,0.0,-0.047587419416943146,0.0,-0.05672948522517689,0.0
0.1237,-129.6,0.0,-0.060527060999460425,0.0,-0.06618777494060303,0.0
0.12380000000000001,-129.6,0.0,-0.0734530086516338,0.0,-0.08336760128867636,0.0
0.12390000000000001,-129.6,0.0,-0.08636273614009851,0.0,-0.09774004609940849,0.0
0.124,-129.6,0.0,-0.09925258174897433,0.0,-0.12204282474525917,0.0
0.1241,-129.6,0.0,-0.11211791957762313,0.0,-0.14541380211768057,0.0
0.1242,-129.6,0.0,-0.12497130982178103,0.0,-0.14528386178532554,0.0
0.12430000000000001,-129.6,0.0,-0.13781893802291784,0.0,-0.15662241548902422,0.0
0.12440000000000001,-129.6,0.0,-0.15064835382763622,0.0,-0.1807115233408142,0.0
0.1245,-129.6,0.0,-0.1634641361842362,0.0,-0.18314287851197647,0.0
0.1246,-129.6,0.0,-0.1762745338428344,0.0,-0.19118610636667804,0.0
0.1247,-129.6,0.0,-0.18907410792984836,0.0,-0.20419742960448634,0.0
0.12480000000000001,-129.6,0.0,-0.20186667614879591,0.0,-0.204814270231372,0.0
0.12490000000000001,-129.6,0.0,-0.21464808941543814,0.0,-0.2258965989977587,0.0
0.125,-129.6,0.0,-0.22740648677058062,0.0,-0.24958596881902598,0.0
0.12510000000000002,-129.6,0.0,-0.24015009965947245,0.0,-0.25465607987954414,0.0
0.1252,-129.6,0.0,-0.252887454132651,0.0,-0.261760151099554,0.0
0.1253,-129.6,0.0,-0.2656142103145945,0.0,-0.27527240440473805,0.0
0.1254,-129.6,0.0,-0.2783240588659219,0.0,-0.29464971716269506,0.0
0.1255,-129.6,0.0,-0.291014351773369,0.0,-0.3133130178952885,0.0
0.12560000000000002,-129.6,0.0,-0.3036839034310001,0.0,-0.3349966304319408,0.0
0.1257,-129.6,0.0,-0.3163361941658164,0.0,-0.3468898255581618,0.0
0.1258,-129.6,0.0,-0.3289846050341564,0.0,-0.3425439401457242,0.0
0.1259,-129.6,0.0,-0.34162747452844916,0.0,-0.3576691826393649,0.0
0.126,-129.6,0.0,-0.3542492937307868,0.0,-0.3834920175923926,0.0
0.12610000000000002,-129.6,0.0,-0.36684987677468645,0.0,-0.3989788168354686,0.0
0.1262,-129.6,0.0,-0.3794347028604975,0.0,-0.4141432380843226,0.0
0.1263,-129.6,0.0,-0.3920072158299517,0.0,-0.42293090468620054,0.0
0.1264,-129.6,0.0,-0.40457158683155436,0.0,-0.42998139989511847,0.0
0.1265,-129.6,0.0,-0.4171210113318917,0.0,-0.4520055841573581,0.0
0.12660000000000002,-129.6,0.0,-0.4296509854179316,0.0,-0.4678173155545925,0.0
0.1267,-129.6,0.0,-0.4421723400063031,0.0,-0.46877266077693164,0.0
0.1268,-129.6,0.0,-0.4546889630076422,0.0,-0.47702143455981405,0.0
0.1269,-129.6,0.0,-0.4671890070067315,0.0,-0.5010229625571179,0.0
0.127,-129.6,0.0,-0.479665124006102,0.0,-0.5235654273764998,0.0
0.12710000000000002,-129.6,0.0,-0.4921268239876816,0.0,-0.5290676643746283,0.0
0.1272,-129.6,0.0,-0.504574170208557,0.0,-0.5514870783550267,0.0
0.1273,-129.6,0.0,-0.5169968746524384,0.0,-0.5770020775849845,0.0
0.1274,-129.6,0.0,-0.5294081632441363,0.0,-0.5736937631991748,0.0
0.1275,-129.6,0.0,-0.5418146971220752,0.0,-0.586251183851981,0.0
0.12760000000000002,-129.6,0.0,-0.5542037395376507,0.0,-0.6077190278861135,0.0
0.1277,-129.6,0.0,-0.5665769088332505,0.0,-0.6171283682382476,0.0
0.1278,-129.6,0.0,-0.5789307297158566,0.0,-0.6453565255240123,0.0
0.1279,-129.6,0.0,-0.5912576125483294,0.0,-0.6695296064474874,0.0
0.128,-129.6,0.0,-0.6035737945342523,0.0,-0.6661723457610758,0.0
0.12810000000000002,-129.6,0.0,-0.6158871999620645,0.0,-0.6749307057191902,0.0
0.1282,-129.6,0.0,-0.6281839916499911,0.0,-0.6984902209227256,0.0
0.1283,-129.6,0.0,-0.6404608915456211,0.0,-0.7136252118686428,0.0
0.12840000000000001,-129.6,0.0,-0.6527236577585201,0.0,-0.7259837652550876,0.0
0.1285,-129.6,0.0,-0.6649749282531726,0.0,-0.7359872561609595,0.0
0.12860000000000002,-129.6,0.0,-0.6772114938532517,0.0,-0.7545884593426815,0.0
0.1287,-129.6,0.0,-0.6894247609397698,0.0,-0.7813086863685559,0.0
0.1288,-129.6,0.0,-0.7016161705447181,0.0,-0.7971067222727831,0.0
0.12890000000000001,-129.6,0.0,-0.7137922826457268,0.0,-0.8110661537424478,0.0
0.129,-129.6,0.0,-0.7259545441481338,0.0,-0.8240495972424472,0.0
0.1291,-129.6,0.0,-0.7381037442684449,0.0,-0.8364738054158293,0.0
0.1292,-129.6,0.0,-0.7502363651857652,0.0,-0.8563002895142251,0.0
0.1293,-129.6,0.0,-0.7623524266090927,0.0,-0.8686861587617625,0.0
0.12940000000000002,-129.6,0.0,-0.7744534257973108,0.0,-0.8856001002293273,0.0
0.1295,-129.6,0.0,-0.7865335035860994,0.0,-0.9093835080410992,0.0
0.1296,-129.6,0.0,-0.798596110050731,0.0,-0.9195861910733086,0.0
0.1297,-129.6,0.0,-0.8106473855744661,0.0,-0.9314250192160024,0.0
0.1298,-129.6,0.0,-0.8226833160162078,0.0,-0.9494362096496619,0.0
0.12990000000000002,-129.6,0.0,-0.8346997649787383,0.0,-0.9693213638944861,0.0
0.13,-129.6,0.0,-0.8466966722404227,0.0,-0.9874497004550403,0.0
0.1301,-129.6,0.0,-0.8586765145551947,0.0,-1.0025169494605823,0.0
0.1302,-129.6,0.0,-0.8706394464792072,0.0,-1.0203446356868968,0.0
0.1303,-129.6,0.0,-0.882584016689973,0.0,-1.0382350695552809,0.0
0.13040000000000002,-129.6,0.0,-0.8945074893985342,0.0,-1.061384548864472,0.0
0.1305,-129.6,0.0,-0.906409052079276,0.0,-1.0808555480702726,0.0
0.1306,-129.6,0.0,-0.9182913230834963,0.0,-1.0989116798880019,0.0
0.1307,-129.6,0.0,-0.9301493038313465,0.0,-1.128106165836247,0.0
0.1308,-129.6,0.0,-0.9419820388533082,0.0,-1.148020924599942,0.0
0.13090000000000002,-129.6,0.0,-0.9538009714989055,0.0,-1.154955236505793,0.0
0.131,-129.6,0.0,-0.9656054317426919,0.0,-1.1761733621745984,0.0
0.1311,-129.6,0.0,-0.9773841831970271,0.0,-1.204965255547063,0.0
0.1312,-129.6,0.0,-0.9891435345143185,0.0,-1.2139114760138667,0.0
0.1313,-129.6,0.0,-1.0008959771148878,0.0,-1.2184044357728545,0.0
0.13140000000000002,-129.6,0.0,-1.0126337016890192,0.0,-1.2425417148593405,0.0
0.1315,-129.6,0.0,-1.024342790262487,0.0,-1.2741086120111904,0.0
0.1316,-129.6,0.0,-1.0360254465983323,0.0,-1.2939590213540766,0.0
0.1317,-129.6,0.0,-1.0476878385892283,0.0,-1.3135278261554464,0.0
0.1318,-129.6,0.0,-1.059324873090621,0.0,-1.343285674221913,0.0
0.13190000000000002,-129.6,0.0,-1.070930120023548,0.0,-1.37536258921493,0.0
0.132,-129.6,0.0,-1.0825018920198397,0.0,-1.4084027899740574,0.0
0.1321,-129.6,0.0,-1.0940444887926382,0.0,-1.4321156885862136,0.0
0.1322,-129.6,0.0,-1.105566462906781,0.0,-1.448519013805521,0.0
0.1323,-129.6,0.0,-1.1170655146251087,0.0,-1.4767054758014104,0.0
0.13240000000000002,-129.6,0.0,-1.1285345441290964,0.0,-1.5069197220018318,0.0
