time,values1_1,values1_2,values1_3,values1_4,values1_5,values1_6,values1_7,values1_8
0.016,0,100,0.0010256975379414,0.41631712887534,-0.0183482452523419,2.95127891831619,-0.138842222018072,2.14168863082823e-05
0.0161,0,100,0.00104456220478342,0.423282784566868,-0.0185128812382117,3.02768627680028,-0.143905589820246,2.08209666030275e-05
0.0162,0,100,0.00106359614138289,0.430169882372219,-0.0186775238610683,3.1041449100566,-0.1490417193942,2.01675377169792e-05
0.0163,0,100,0.00108279935456361,0.436978369573463,-0.0188421757958356,3.18062538259279,-0.154249062991594,1.9454548197612e-05
0.0164,0,100,0.00110217185389957,0.443708223716643,-0.019006839705707,3.25709889018568,-0.159526052906627,1.86799181882664e-05
0.0165,0,100,0.00112171365170293,0.450359451962734,-0.0191715182435269,3.33353727092388,-0.164871103785284,1.78415400561317e-05
0.0166,0,100,0.00114142476301334,0.456932090427255,-0.019336214053207,3.40991301505793,-0.170282614891093,1.69372790272706e-05
0.0167,0,100,0.0011613052055888,0.463426203509752,-0.0195009297711728,3.48619927368225,-0.175758972324585,1.596497382778e-05
0.0168,0,100,0.00118135499989792,0.469841883214356,-0.0196656680278373,3.56236986627454,-0.181298551193866,1.49224373301989e-05
0.0169,0,100,0.00120157416911376,0.476179248462582,-0.0198304314490955,3.63839928711994,-0.186899717733961,1.38074572042962e-05
0.017,0,100,0.00122196273910918,0.482438444399535,-0.0199952226578367,3.71426271064885,-0.192560831372757,1.26177965713899e-05
0.0171,0,100,0.00124252073845377,0.488619641694619,-0.0201600442754705,3.78993599571819,-0.19828024674163,1.13511946613711e-05
0.0172,0,100,0.00126324819841229,0.494723035837846,-0.0203248989234606,3.86539568886735,-0.204056315629012,1.00053674716285e-05
0.0173,0,100,0.00128414515294475,0.500748846432801,-0.0204897892248652,3.94061902658099,-0.209887388875396,8.57800842709194e-06
0.0174,0,100,0.00130521163870806,0.506697316487273,-0.0206547178058779,4.01558393659147,-0.21577181820844,7.06678904063717e-06
0.0175,0,100,0.00132644769505922,0.512568711702558,-0.0208196872973671,4.09026903825489,-0.221707958017052,5.4693595731169e-06
0.0176,0,100,0.00134785336406016,0.518363319762365,-0.0209847003364091,4.16465364203472,-0.22769416706351,3.7833496923092e-06
0.0177,0,-100,0.00136942869048411,0.524081449622258,-0.0209640798922566,4.16924820516729,-0.227734743925081,2.00642386189904e-06
0.0178,0,-100,0.00139098281609,0.509794855602479,-0.0207520775120226,3.99197899406236,-0.215447068654507,1.38891160465065e-07
0.0179,0,-100,0.00141231897239051,0.495690520134557,-0.0209038088569934,3.82045713911527,-0.207262828336252,-1.81503120398418e-06
0.018,0,-100,0.00143381113059926,0.481762534099795,-0.021055481072281,3.6544821396247,-0.19926508841044,-3.85181624690016e-06
0.0181,0,-100,0.00145545922992234,0.468005194523395,-0.0212070907643821,3.49386328958961,-0.191449984893038,-5.96826109156549e-06
0.0182,0,-100,0.00147726320607681,0.454412994504092,-0.0213586348792102,3.33841890949189,-0.183813859794979,-8.1612360457722e-06
0.0183,0,-100,0.00149922299163968,0.440980613933606,-0.0215101106889116,3.18797586282336,-0.176353251301815,-1.04276831352695e-05
0.0184,0,-100,0.00152133851638336,0.427702910713192,-0.0216615157794924,3.04236910329581,-0.169064884614079,-1.27646147157655e-05
0.0185,0,-100,0.00154360970759827,0.414574912435712,-0.0218128480392054,2.90144125055486,-0.16194566340157,-1.51691121598134e-05
0.0186,0,-100,0.00156603649040371,0.401591808503939,-0.02196410564765,2.76504219239255,-0.154992661828716,-1.76383246151594e-05
0.0187,0,-100,0.00158861878804728,0.388748942657848,-0.0221152870655412,2.63302871161148,-0.148203117111681,-2.0169467831358e-05
0.0188,0,-100,0.00161135652219402,0.376041805885536,-0.0222663910251078,2.50526413583837,-0.141574422571113,-2.27598230516724e-05
0.0189,0,-100,0.00163424961320549,0.363466029694197,-0.0224174165210821,2.38161800871699,-0.135104121147381,-2.54067359674785e-05
0.019,0,-100,0.0016572979804097,0.351017379719145,-0.0225683628022476,2.26196578103141,-0.128789899347799,-2.81076157325731e-05
0.0191,0,-100,0.00168050154236229,0.33869174965042,-0.0227192293635128,2.14618852042143,-0.122629581597832,-3.08599340349624e-05
0.0192,0,-100,0.00170386021709961,0.326485155457837,-0.0228700159384814,2.03417263845324,-0.116621124970471,-3.36612242238686e-05
0.0193,0,-100,0.00172737392238409,0.314393729896657,-0.0230207224924915,1.92580963390186,-0.110762614270053,-3.6509080489841e-05
0.0194,0,-100,0.00175104257594255,0.30241371727719,-0.0231713492161006,1.82099585118691,-0.105052257448663,-3.94011570960043e-05
0.0195,0,-100,0.00177486609569771,0.290541468482775,-0.0233218965189906,1.71963225298195,-0.0994883813349856,-4.23351676586062e-05
0.0196,0,-100,0.00179884439999351,0.278773436221535,-0.0234723650242732,1.62162420608971,-0.0940694276570606,-4.53088844751536e-05
0.0197,0,-100,0.00182297740781455,0.267106170498295,-0.0236227555631756,1.52688127974171,-0.0887939493418462,-4.83201378985437e-05
0.0198,0,-100,0.00184726503900003,0.255536314293874,-0.0237730691700872,1.43531705554207,-0.0836606070758454,-5.13668157557075e-05
0.0199,0,-100,0.00187170721445267,0.244060599439779,-0.0239233070779519,1.34684894833123,-0.0786681661122778,-5.44468628093869e-05
0.02,0,-100,0.00189630385634283,0.232675842677083,-0.0240734707139891,1.2613980372975,-0.0738154933114213,-5.75582802617668e-05
0.0201,0,-100,0.00192105488830827,0.221378941888941,-0.0242235616957294,1.17888890671182,-0.0691015544018084,-6.06991252987753e-05
0.0202,0,-100,0.00194596023564979,0.210166872496854,-0.0243735818273518,1.09924949570566,-0.0645254114509227,-6.38675106739542e-05
0.0203,0,-100,0.00197101982552315,0.199036684011386,-0.0245235330963104,1.02241095655232,-0.0600862205349584,-6.70616043308874e-05
0.0204,0,-100,0.00199623358712751,0.187985496728585,-0.0246734176702386,0.948307520950264,-0.0557832295980326,-7.02796290632511e-05
