t,Ud,Uq,Psi_d,Psi_q,Id,Iq
0.1519,109.62,199.8,-0.20759958778800736,0.20670410195052213,-0.2509396080034035,0.40790635734817776
0.152,109.62,199.8,-0.19638799799880435,0.22629693697247716,-0.24574062830926133,0.5397512472498612
0.1521,109.62,199.8,-0.18518880387575842,0.24575373247014745,-0.22682694016558336,0.67253722271059
0.1522,109.62,199.8,-0.17400605072207698,0.26506682533125775,-0.21375883497973666,0.8192887806812932
0.15230000000000002,109.62,199.8,-0.16283629706082453,0.2842050107809595,-0.2015396793578097,1.0127758400000872
0.1524,109.62,199.8,-0.15168722479770788,0.30315612511102913,-0.1735283481829084,1.1831888496711291
0.1525,109.62,199.8,-0.1405671584575486,0.32196086024090675,-0.14511591182993155,1.2975199584579515
0.1526,109.62,199.8,-0.12947006721742135,0.34060704123746716,-0.12883603809705252,1.491616255067752
0.1527,109.62,199.8,-0.11838905315950853,0.3590197822400456,-0.11384177540258428,1.751619073714713
0.15280000000000002,109.62,199.8,-0.10732775504213413,0.3771898672076065,-0.09048360755488748,1.963642872844792
0.1529,109.62,199.8,-0.09628574062027022,0.3951350050085889,-0.07633016943983367,2.1891975176668574
0.153,109.62,199.8,-0.08525338484130254,0.41283779445667845,-0.071695133827908,2.4350709720122357
0.1531,109.62,199.8,-0.07423467091631533,0.4303002832437096,-0.049793354914932475,2.656642344583151
0.1532,109.62,199.8,-0.06323875157261669,0.44752988499242335,-0.02735397780223065,2.8880944503408235
0.15330000000000002,109.62,199.8,-0.05226436239972918,0.4645313889585138,-0.007911793191525402,3.1003495239504724
0.1534,109.62,199.8,-0.04131557020107066,0.4813281042849532,0.022438532694196215,3.286459522640218
0.1535,109.62,199.8,-0.030393546261971188,0.497920121113425,0.044159159927434515,3.4985392481529054
0.15360000000000001,109.62,199.8,-0.019494026793294303,0.5142889249407714,0.06621535059889026,3.720664581490105
0.1537,109.62,199.8,-0.008615233006914996,0.5304297135500543,0.08447579048368388,3.9420858188219814
0.15380000000000002,109.62,-199.8,0.0022510821366363634,0.5263583522858639,0.09048942879396875,4.172254090010019
0.1539,109.62,-199.8,0.013102185423363362,0.5020625347336316,0.11406665281847546,4.417614378539893
0.154,109.62,-199.8,0.023926631660933447,0.4775500180245894,0.14234404989392846,4.593788094126963
0.15410000000000001,109.62,-199.8,0.03473333960381528,0.45295916258556645,0.14857206805047074,4.57000278194845
0.1542,109.62,-199.8,0.04553711038447531,0.4284979387900377,0.14805756429020328,4.341622157965297
0.15430000000000002,109.62,-199.8,0.05633617305835519,0.4043472328939061,0.15773051209827113,3.9659678820910216
0.1544,109.62,-199.8,0.06712912252171165,0.3805816376876652,0.15994928619575163,3.5924856429566696
0.1545,109.62,-199.8,0.07793061299854001,0.35715618038743263,0.14111610685075193,3.3043146685646834
0.15460000000000002,109.62,-199.8,0.08874815575807737,0.3340224715934813,0.1287235855278295,3.0249619024015955
0.1547,109.62,-199.8,0.09957134236808313,0.31118088593833837,0.13013740752584102,2.7360621741392626
